timestamp,pool_price,ail_demand_mw,temperature_c,wind_generation_mw,gas_price_aeco
2024-02-12 13:00:00,124.26,10903.3,-2.9,760.6,2.279
2024-02-12 14:00:00,136.88,11020.9,-2.1,749.9,2.284
2024-02-12 15:00:00,116.76,10611.3,-1.3,653.0,2.302
2024-02-12 16:00:00,152.18,11372.7,-9.7,663.5,2.292
2024-02-12 17:00:00,152.98,11266.0,-4.9,696.4,2.271
2024-02-12 18:00:00,153.36,11460.6,-11.2,841.8,2.286
2024-02-12 19:00:00,141.51,11050.1,-5.6,763.9,2.259
2024-02-12 20:00:00,133.8,10995.8,-6.9,913.0,2.267
2024-02-12 21:00:00,140.96,11139.6,-5.0,969.9,2.235
2024-02-12 22:00:00,116.8,10800.5,-5.9,1034.5,2.233
2024-02-12 23:00:00,158.67,11259.7,-10.1,866.4,2.228
2024-02-13 00:00:00,186.04,11363.1,-13.1,807.6,2.216
2024-02-13 01:00:00,164.61,11422.3,-10.9,809.3,2.238
2024-02-13 02:00:00,181.01,11294.5,-14.5,861.6,2.236
2024-02-13 03:00:00,166.33,11223.1,-13.1,846.3,2.234
2024-02-13 04:00:00,133.6,10914.2,-9.9,770.9,2.23
2024-02-13 05:00:00,177.33,11447.8,-14.1,716.0,2.219
2024-02-13 06:00:00,133.88,11034.6,-9.2,729.5,2.246
2024-02-13 07:00:00,130.08,10936.0,-8.5,680.5,2.24
2024-02-13 08:00:00,159.52,11176.9,-12.2,514.6,2.268
2024-02-13 09:00:00,143.92,11046.0,-5.1,559.9,2.256
2024-02-13 10:00:00,140.06,10750.5,-4.7,429.0,2.256
2024-02-13 11:00:00,137.74,10823.8,-5.2,403.1,2.249
2024-02-13 12:00:00,186.45,11276.7,-6.8,346.7,2.237
2024-02-13 13:00:00,166.06,11077.6,-6.3,339.3,2.234
2024-02-13 14:00:00,193.21,11213.9,-4.8,334.8,2.259
2024-02-13 15:00:00,152.25,10798.8,-1.4,344.4,2.278
2024-02-13 16:00:00,162.03,11122.5,-6.1,412.0,2.279
2024-02-13 17:00:00,157.0,10944.4,-2.4,442.6,2.258
2024-02-13 18:00:00,190.9,11476.3,-8.2,523.4,2.263
2024-02-13 19:00:00,185.23,11331.3,-6.2,545.9,2.255
2024-02-13 20:00:00,180.44,11297.7,-6.4,615.2,2.24
2024-02-13 21:00:00,119.97,10638.8,-0.7,672.6,2.25
2024-02-13 22:00:00,178.77,11250.8,-13.5,656.8,2.231
2024-02-13 23:00:00,159.77,11136.3,-6.1,769.4,2.232
2024-02-14 00:00:00,198.47,11491.6,-11.0,796.7,2.239
2024-02-14 01:00:00,176.09,11433.9,-11.0,791.9,2.249
2024-02-14 02:00:00,181.11,11287.7,-12.4,675.9,2.23
2024-02-14 03:00:00,167.45,11362.8,-11.6,736.4,2.255
2024-02-14 04:00:00,184.5,11452.7,-13.2,811.3,2.259
2024-02-14 05:00:00,136.19,11056.6,-7.9,865.1,2.258
2024-02-14 06:00:00,148.42,11346.4,-12.8,812.5,2.238
2024-02-14 07:00:00,502.35,11026.5,-7.0,808.8,2.225
2024-02-14 08:00:00,158.42,11114.4,-11.1,626.8,2.22
2024-02-14 09:00:00,145.99,10989.1,-8.1,557.6,2.219
2024-02-14 10:00:00,133.92,11107.5,-9.8,792.8,2.223
2024-02-14 11:00:00,100.25,10652.9,-4.1,785.8,2.218
2024-02-14 12:00:00,105.1,10769.5,-0.0,835.2,2.239
2024-02-14 13:00:00,110.52,10963.8,-3.8,907.6,2.233
2024-02-14 14:00:00,130.75,11115.5,-3.7,968.6,2.235
2024-02-14 15:00:00,141.74,11356.5,-6.3,1052.2,2.252
2024-02-14 16:00:00,117.5,11233.9,-3.8,1084.8,2.243
2024-02-14 17:00:00,166.28,11499.2,-8.4,872.5,2.222
2024-02-14 18:00:00,115.36,11028.7,-7.1,986.0,2.216
2024-02-14 19:00:00,100.15,10760.0,-4.7,1073.3,2.229
2024-02-14 20:00:00,124.49,11050.7,-2.7,1121.8,2.229
2024-02-14 21:00:00,127.78,10933.4,0.5,970.5,2.239
2024-02-14 22:00:00,171.2,11570.7,-11.0,893.3,2.219
2024-02-14 23:00:00,137.81,11085.4,-6.1,1013.8,2.194
2024-02-15 00:00:00,116.06,10861.3,-10.6,1081.0,2.203
2024-02-15 01:00:00,152.9,11375.6,-12.6,959.3,2.207
2024-02-15 02:00:00,158.21,11325.9,-11.3,897.0,2.193
2024-02-15 03:00:00,168.12,11512.7,-12.6,950.6,2.176
2024-02-15 04:00:00,160.65,11524.7,-12.3,904.4,2.173
2024-02-15 05:00:00,152.85,11493.2,-13.3,1011.8,2.172
2024-02-15 06:00:00,133.1,11353.8,-15.5,1064.4,2.153
2024-02-15 07:00:00,123.26,11257.5,-14.9,1175.0,2.151
2024-02-15 08:00:00,110.34,11130.7,-7.1,1170.8,2.129
2024-02-15 09:00:00,107.98,10998.1,-8.6,1180.0,2.119
2024-02-15 10:00:00,141.58,11413.2,-8.3,1058.7,2.099
2024-02-15 11:00:00,83.31,10700.0,-5.3,1101.2,2.097
2024-02-15 12:00:00,118.27,10945.5,-1.9,1047.0,2.087
2024-02-15 13:00:00,124.54,10978.5,-2.9,921.3,2.107
2024-02-15 14:00:00,114.0,11009.3,-4.9,975.2,2.111
2024-02-15 15:00:00,86.97,10569.2,0.9,966.9,2.091
2024-02-15 16:00:00,86.13,10318.4,1.8,1000.4,2.104
2024-02-15 17:00:00,101.57,10796.2,-2.0,936.8,2.101
2024-02-15 18:00:00,98.4,10753.6,-1.3,913.0,2.112
2024-02-15 19:00:00,135.04,11042.8,-1.6,763.2,2.092
2024-02-15 20:00:00,136.04,10765.8,-3.1,697.2,2.101
2024-02-15 21:00:00,161.38,11120.7,-5.9,767.3,2.131
2024-02-15 22:00:00,150.44,10854.9,-7.3,753.7,2.139
2024-02-15 23:00:00,167.47,11228.0,-8.7,731.4,2.13
2024-02-16 00:00:00,150.41,11031.4,-14.5,789.9,2.147
2024-02-16 01:00:00,188.78,11538.6,-9.9,791.2,2.136
2024-02-16 02:00:00,176.02,11487.8,-16.5,830.1,2.143
2024-02-16 03:00:00,133.22,10917.8,-15.0,797.9,2.176
2024-02-16 04:00:00,131.1,10933.5,-8.6,796.6,2.167
2024-02-16 05:00:00,135.43,10958.1,-9.4,890.2,2.174
2024-02-16 06:00:00,110.95,10857.6,-6.7,833.4,2.204
2024-02-16 07:00:00,131.23,11159.4,-11.0,919.9,2.218
2024-02-16 08:00:00,126.68,11205.4,-12.4,1072.0,2.229
2024-02-16 09:00:00,125.62,10980.0,-8.4,1009.6,2.199
2024-02-16 10:00:00,108.64,10816.1,-6.0,951.5,2.184
2024-02-16 11:00:00,124.3,11135.4,-4.9,952.3,2.197
2024-02-16 12:00:00,106.48,10996.0,-0.7,1033.6,2.192
2024-02-16 13:00:00,103.38,10956.8,-4.4,1057.4,2.184
2024-02-16 14:00:00,105.55,10869.2,-1.8,1030.1,2.201
2024-02-16 15:00:00,104.48,10890.6,-5.6,1040.1,2.211
2024-02-16 16:00:00,111.56,10880.7,-1.5,927.4,2.198
2024-02-16 17:00:00,118.56,11006.6,-3.3,1000.5,2.209
2024-02-16 18:00:00,122.43,11083.2,-6.4,894.0,2.194
2024-02-16 19:00:00,141.1,11150.0,-5.8,856.8,2.17
2024-02-16 20:00:00,150.99,11171.4,-6.9,870.1,2.174
2024-02-16 21:00:00,129.42,10987.5,-8.4,816.5,2.155
2024-02-16 22:00:00,146.73,11100.9,-3.6,899.8,2.136
2024-02-16 23:00:00,163.88,11198.4,-10.4,886.5,2.12
2024-02-17 00:00:00,511.47,10937.0,-11.8,916.2,2.122
2024-02-17 01:00:00,121.58,11040.7,-18.1,1006.4,2.133
2024-02-17 02:00:00,136.57,11133.8,-15.0,943.5,2.128
2024-02-17 03:00:00,112.87,10886.7,-13.3,910.2,2.11
2024-02-17 04:00:00,110.21,10773.8,-14.4,911.1,2.092
2024-02-17 05:00:00,76.26,10238.1,-7.7,947.1,2.068
2024-02-17 06:00:00,91.23,10463.9,-11.5,883.1,2.078
2024-02-17 07:00:00,75.65,10405.5,-6.1,901.1,2.064
2024-02-17 08:00:00,81.29,10492.1,-8.6,934.8,2.067
2024-02-17 09:00:00,73.52,10317.1,-7.4,824.1,2.039
2024-02-17 10:00:00,97.01,10548.1,-6.5,635.4,2.058
2024-02-17 11:00:00,74.8,10348.8,-5.0,760.9,2.057
2024-02-17 12:00:00,84.95,10176.2,1.2,648.3,2.033
2024-02-17 13:00:00,95.9,10492.1,-10.1,607.6,2.023
2024-02-17 14:00:00,115.3,10782.6,-8.7,559.2,2.025
2024-02-17 15:00:00,95.72,10452.0,-4.1,644.1,2.011
2024-02-17 16:00:00,106.69,10497.4,-2.6,557.9,2.016
2024-02-17 17:00:00,107.96,10369.7,-1.1,489.9,2.034
2024-02-17 18:00:00,84.71,10247.6,-2.5,455.2,2.047
2024-02-17 19:00:00,102.33,10415.4,-6.1,572.2,2.046
2024-02-17 20:00:00,123.71,10580.2,-3.1,488.8,2.067
2024-02-17 21:00:00,99.66,10252.4,-4.4,566.7,2.069
2024-02-17 22:00:00,110.86,10624.8,-8.2,726.4,2.066
2024-02-17 23:00:00,107.85,10334.0,-7.1,755.6,2.064
2024-02-18 00:00:00,88.42,10206.8,-10.1,807.9,2.065
2024-02-18 01:00:00,105.46,10482.5,-13.4,857.6,2.071
2024-02-18 02:00:00,96.33,10581.1,-10.1,959.8,2.056
2024-02-18 03:00:00,105.66,10731.4,-12.0,943.0,2.073
2024-02-18 04:00:00,94.59,10684.9,-12.2,841.5,2.091
2024-02-18 05:00:00,81.61,10551.3,-7.3,929.4,2.128
2024-02-18 06:00:00,100.31,11029.6,-18.2,876.7,2.101
2024-02-18 07:00:00,102.34,10608.3,-14.1,893.7,2.101
2024-02-18 08:00:00,84.85,10771.2,-12.2,916.0,2.088
2024-02-18 09:00:00,87.66,10511.5,-8.4,878.3,2.097
2024-02-18 10:00:00,71.29,10313.7,-6.8,830.1,2.115
2024-02-18 11:00:00,77.49,10667.9,-9.4,849.3,2.115
2024-02-18 12:00:00,80.05,10477.4,-6.8,932.1,2.11
2024-02-18 13:00:00,88.59,10309.8,-5.6,888.9,2.102
2024-02-18 14:00:00,50.74,9826.7,4.9,924.4,2.098
2024-02-18 15:00:00,77.26,10221.1,3.1,981.1,2.103
2024-02-18 16:00:00,91.72,10592.5,-3.7,1014.7,2.108
2024-02-18 17:00:00,64.03,10393.3,-4.1,1044.8,2.13
2024-02-18 18:00:00,67.29,10532.6,-7.3,1009.3,2.127
2024-02-18 19:00:00,76.26,10430.4,-10.6,965.5,2.14
2024-02-18 20:00:00,106.57,10747.9,-6.4,984.0,2.127
2024-02-18 21:00:00,92.59,10817.6,-10.3,1048.1,2.107
2024-02-18 22:00:00,100.91,10661.5,-8.9,1109.1,2.122
2024-02-18 23:00:00,94.29,10407.8,-14.6,1008.8,2.128
2024-02-19 00:00:00,157.15,11361.5,-13.0,978.5,2.12
2024-02-19 01:00:00,139.67,11204.9,-11.1,1080.5,2.106
2024-02-19 02:00:00,144.46,11327.2,-10.9,1122.8,2.099
2024-02-19 03:00:00,134.27,11114.9,-10.9,1041.4,2.102
2024-02-19 04:00:00,169.27,11429.2,-16.0,920.6,2.104
2024-02-19 05:00:00,135.14,11200.0,-9.0,913.0,2.082
2024-02-19 06:00:00,129.82,11189.1,-13.1,921.9,2.063
2024-02-19 07:00:00,118.04,10947.7,-7.8,932.5,2.065
2024-02-19 08:00:00,118.14,11146.4,-8.5,975.4,2.074
2024-02-19 09:00:00,167.4,11530.6,-11.3,901.0,2.062
2024-02-19 10:00:00,130.49,11214.5,-6.8,871.6,2.04
2024-02-19 11:00:00,130.12,11109.0,-3.6,884.7,2.041
2024-02-19 12:00:00,100.94,10852.4,-1.8,1038.7,2.008
2024-02-19 13:00:00,126.87,11210.6,-3.3,987.8,2.002
2024-02-19 14:00:00,92.67,10339.6,2.2,1010.1,2.011
2024-02-19 15:00:00,118.5,11103.3,0.8,1036.1,2.007
2024-02-19 16:00:00,130.93,11347.2,-3.1,1002.1,1.983
2024-02-19 17:00:00,100.05,10899.4,-0.6,1027.5,2.006
2024-02-19 18:00:00,111.0,10804.9,2.2,974.3,2.006
2024-02-19 19:00:00,105.71,10684.7,1.2,973.4,2.009
2024-02-19 20:00:00,135.59,11225.6,-9.6,993.8,2.022
2024-02-19 21:00:00,151.4,11150.9,-10.0,895.0,2.02
2024-02-19 22:00:00,133.77,10899.9,-4.0,790.0,2.016
2024-02-19 23:00:00,184.4,11469.5,-12.9,712.5,2.034
2024-02-20 00:00:00,181.84,11513.5,-14.5,844.5,2.022
2024-02-20 01:00:00,200.18,11681.4,-12.8,789.5,2.035
2024-02-20 02:00:00,150.48,11204.8,-10.6,770.4,2.018
2024-02-20 03:00:00,136.7,11005.2,-12.3,822.6,2.007
2024-02-20 04:00:00,199.72,11647.6,-13.8,705.1,2.012
2024-02-20 05:00:00,152.14,11112.4,-13.4,591.3,2.033
2024-02-20 06:00:00,157.0,11204.5,-12.7,578.5,2.035
2024-02-20 07:00:00,155.4,11340.8,-12.2,661.1,2.014
2024-02-20 08:00:00,118.81,10799.8,-1.5,732.2,2.025
2024-02-20 09:00:00,124.6,10744.6,-6.1,602.7,2.013
2024-02-20 10:00:00,134.93,10727.4,-3.1,512.5,2.023
2024-02-20 11:00:00,121.83,10781.2,-6.0,608.4,2.027
2024-02-20 12:00:00,141.33,11076.0,-4.1,627.8,2.005
2024-02-20 13:00:00,167.68,11240.3,-4.8,532.8,2.01
2024-02-20 14:00:00,153.65,11114.7,-10.2,516.3,1.991
2024-02-20 15:00:00,171.55,11303.4,-6.2,551.5,2.012
2024-02-20 16:00:00,175.16,11375.1,-7.6,587.0,1.988
2024-02-20 17:00:00,137.76,11184.8,-9.4,717.5,1.986
2024-02-20 18:00:00,109.89,10805.9,-7.1,739.0,1.972
2024-02-20 19:00:00,107.01,10594.9,-0.6,736.2,1.993
2024-02-20 20:00:00,124.22,10952.2,-5.9,774.8,1.969
2024-02-20 21:00:00,163.39,11163.8,-3.2,799.6,2.004
2024-02-20 22:00:00,136.29,11055.9,-7.1,862.2,1.999
2024-02-20 23:00:00,138.68,10875.8,-7.2,914.4,1.991
2024-02-21 00:00:00,158.06,11386.1,-13.1,946.3,2.002
2024-02-21 01:00:00,136.64,10915.1,-9.6,983.2,2.002
2024-02-21 02:00:00,150.5,11219.5,-9.5,1032.8,1.989
2024-02-21 03:00:00,126.74,11166.6,-13.6,1020.7,1.977
2024-02-21 04:00:00,119.06,10993.2,-10.0,1059.8,1.97
2024-02-21 05:00:00,137.03,11186.2,-9.5,1045.7,1.96
2024-02-21 06:00:00,155.5,11584.4,-12.1,980.0,1.972
2024-02-21 07:00:00,173.2,11718.8,-12.7,962.8,1.973
2024-02-21 08:00:00,122.0,11100.5,-11.7,973.2,1.98
2024-02-21 09:00:00,120.39,10923.3,-6.6,882.2,1.974
2024-02-21 10:00:00,128.42,11038.1,-4.6,905.1,1.983
2024-02-21 11:00:00,128.99,11299.3,-6.7,1024.8,1.973
2024-02-21 12:00:00,86.17,10530.6,-3.3,1053.7,1.959
2024-02-21 13:00:00,95.8,10822.3,-0.8,1093.5,1.951
2024-02-21 14:00:00,82.56,10698.5,-0.2,1136.3,1.973
2024-02-21 15:00:00,74.8,10285.6,2.8,1234.9,1.964
2024-02-21 16:00:00,76.91,10448.6,1.8,1220.8,1.956
2024-02-21 17:00:00,107.7,10986.4,-5.5,1210.3,1.959
2024-02-21 18:00:00,103.79,10689.4,1.7,1077.5,1.958
2024-02-21 19:00:00,136.47,11266.5,-6.0,932.0,1.941
2024-02-21 20:00:00,126.19,10934.5,-2.4,843.2,1.923
2024-02-21 21:00:00,152.94,11249.7,-6.7,817.1,1.935
2024-02-21 22:00:00,171.76,11209.0,-9.4,735.7,1.917
2024-02-21 23:00:00,171.89,11348.6,-14.8,691.5,1.93
2024-02-22 00:00:00,167.13,11197.0,-10.8,736.8,1.923
2024-02-22 01:00:00,178.18,11608.1,-15.7,865.5,1.888
2024-02-22 02:00:00,160.67,11264.3,-8.6,941.5,1.898
2024-02-22 03:00:00,133.72,10961.4,-7.2,931.8,1.91
2024-02-22 04:00:00,134.25,11190.6,-13.9,953.8,1.919
2024-02-22 05:00:00,137.83,11213.5,-10.1,1062.6,1.912
2024-02-22 06:00:00,128.04,11375.4,-12.4,1052.9,1.906
2024-02-22 07:00:00,132.26,11454.4,-11.1,1149.7,1.9
2024-02-22 08:00:00,87.53,10833.2,-5.7,1033.2,1.889
2024-02-22 09:00:00,105.45,10922.0,-6.8,1104.8,1.893
2024-02-22 10:00:00,99.3,10839.2,-0.2,1026.4,1.89
2024-02-22 11:00:00,109.41,10955.3,-5.6,972.9,1.883
2024-02-22 12:00:00,89.84,10669.6,-0.2,967.9,1.872
2024-02-22 13:00:00,119.4,11101.2,-2.1,873.8,1.874
2024-02-22 14:00:00,88.86,10501.0,0.5,876.1,1.894
2024-02-22 15:00:00,152.85,11322.7,-3.0,832.5,1.895
2024-02-22 16:00:00,111.34,10788.7,-2.0,837.6,1.875
2024-02-22 17:00:00,127.64,11089.3,-2.7,762.6,1.875
2024-02-22 18:00:00,118.61,11065.9,-5.7,752.8,1.882
2024-02-22 19:00:00,142.83,10928.0,-2.2,712.6,1.892
2024-02-22 20:00:00,113.32,10879.4,-3.5,792.9,1.9
2024-02-22 21:00:00,148.1,11137.5,-4.9,917.6,1.902
2024-02-22 22:00:00,131.9,10810.9,-3.4,852.9,1.943
2024-02-22 23:00:00,124.58,10825.8,-4.9,961.0,1.925
2024-02-23 00:00:00,177.53,11580.7,-11.2,924.3,1.947
2024-02-23 01:00:00,149.58,11160.0,-9.7,978.0,1.956
2024-02-23 02:00:00,151.35,11210.0,-13.2,1002.4,1.99
2024-02-23 03:00:00,130.72,10956.9,-11.5,1026.4,1.968
2024-02-23 04:00:00,180.47,11651.8,-13.2,955.2,1.991
2024-02-23 05:00:00,100.45,10826.9,-6.0,990.4,2.016
2024-02-23 06:00:00,155.81,11471.4,-9.0,811.2,2.014
2024-02-23 07:00:00,134.52,11227.2,-9.7,840.3,2.001
2024-02-23 08:00:00,120.14,10902.6,-4.2,793.1,2.033
2024-02-23 09:00:00,152.25,11415.3,-13.0,870.2,2.02
2024-02-23 10:00:00,166.82,11712.0,-11.3,1048.3,2.036
2024-02-23 11:00:00,80.62,10413.8,-1.6,1092.9,2.058
2024-02-23 12:00:00,112.86,10934.7,-2.8,1025.2,2.056
2024-02-23 13:00:00,93.95,10793.2,-1.5,1115.9,2.054
2024-02-23 14:00:00,117.86,11050.3,-5.7,1193.0,2.08
2024-02-23 15:00:00,102.47,10900.2,-1.6,1028.0,2.075
2024-02-23 16:00:00,83.71,10503.0,4.3,1014.2,2.067
2024-02-23 17:00:00,110.73,10802.8,0.3,871.4,2.027
2024-02-23 18:00:00,117.9,10906.0,-2.5,945.4,2.043
2024-02-23 19:00:00,99.49,10815.1,-5.3,1087.0,2.038
2024-02-23 20:00:00,277.68,11158.4,-6.4,1109.5,2.05
2024-02-23 21:00:00,149.46,11552.2,-12.9,1202.2,2.047
2024-02-23 22:00:00,116.46,10977.6,-7.1,1154.7,2.067
2024-02-23 23:00:00,142.15,11355.5,-6.5,1185.0,2.088
2024-02-24 00:00:00,112.36,11033.3,-14.6,1157.6,2.073
2024-02-24 01:00:00,114.75,10817.8,-12.7,1113.5,2.066
2024-02-24 02:00:00,110.29,10910.0,-14.7,1113.7,2.075
2024-02-24 03:00:00,95.14,10734.2,-14.3,1096.3,2.096
2024-02-24 04:00:00,103.96,10754.1,-11.0,1134.9,2.098
2024-02-24 05:00:00,122.63,11160.7,-16.9,1089.7,2.101
2024-02-24 06:00:00,83.37,10544.9,-8.1,1127.3,2.106
2024-02-24 07:00:00,62.1,10232.9,-6.6,1030.8,2.093
2024-02-24 08:00:00,84.25,10448.6,-8.4,908.5,2.086
2024-02-24 09:00:00,105.33,10879.6,-13.8,1042.8,2.083
2024-02-24 10:00:00,76.69,10636.5,-8.1,1076.5,2.098
2024-02-24 11:00:00,60.12,10062.8,-0.2,969.7,2.125
2024-02-24 12:00:00,79.22,10603.0,-11.2,984.2,2.112
2024-02-24 13:00:00,86.74,10565.2,-3.1,873.2,2.122
2024-02-24 14:00:00,81.92,10211.9,-5.1,850.4,2.126
2024-02-24 15:00:00,59.33,9907.8,1.1,891.6,2.118
2024-02-24 16:00:00,63.39,10094.5,-3.6,839.4,2.104
2024-02-24 17:00:00,61.28,10009.0,-0.8,896.5,2.107
2024-02-24 18:00:00,91.38,10409.9,-1.1,736.9,2.098
2024-02-24 19:00:00,64.51,10247.1,1.6,762.3,2.104
2024-02-24 20:00:00,94.57,10385.3,-5.7,774.6,2.089
2024-02-24 21:00:00,100.35,10439.8,-5.2,723.5,2.072
2024-02-24 22:00:00,107.66,10701.4,-12.1,864.2,2.089
2024-02-24 23:00:00,75.37,10088.3,-5.3,888.6,2.092
2024-02-25 00:00:00,134.62,11047.9,-12.0,929.3,2.094
2024-02-25 01:00:00,114.75,10887.0,-12.2,998.8,2.087
2024-02-25 02:00:00,102.69,10627.0,-11.1,1025.5,2.098
2024-02-25 03:00:00,92.68,10663.6,-15.9,997.6,2.095
2024-02-25 04:00:00,72.48,10469.6,-10.3,1055.3,2.107
2024-02-25 05:00:00,67.5,10240.1,-7.6,919.3,2.1
2024-02-25 06:00:00,79.74,10460.3,-8.8,852.1,2.084
2024-02-25 07:00:00,81.96,10768.2,-13.4,921.9,2.073
2024-02-25 08:00:00,69.77,10363.7,-7.8,1044.4,2.08
2024-02-25 09:00:00,66.23,9973.1,-4.0,1031.4,2.065
2024-02-25 10:00:00,88.5,11005.2,-10.5,975.0,2.092
2024-02-25 11:00:00,71.7,10490.6,-6.9,994.7,2.071
2024-02-25 12:00:00,62.16,10174.4,-0.0,1011.2,2.069
2024-02-25 13:00:00,57.25,10092.4,-1.0,1083.5,2.087
2024-02-25 14:00:00,60.43,9851.4,-0.1,1053.3,2.091
2024-02-25 15:00:00,53.04,9878.5,4.4,965.6,2.086
2024-02-25 16:00:00,60.33,10076.8,0.1,955.9,2.103
2024-02-25 17:00:00,64.7,10254.9,0.1,991.9,2.089
2024-02-25 18:00:00,60.51,9984.8,5.5,1001.8,2.085
2024-02-25 19:00:00,94.75,10482.8,-4.3,911.6,2.061
2024-02-25 20:00:00,98.51,10665.0,-7.3,921.9,2.074
2024-02-25 21:00:00,126.6,10656.8,-4.9,652.3,2.082
2024-02-25 22:00:00,106.73,10446.2,-6.2,713.9,2.091
2024-02-25 23:00:00,121.92,10774.4,-10.3,666.1,2.093
2024-02-26 00:00:00,187.09,11422.5,-12.6,788.7,2.094
2024-02-26 01:00:00,118.98,10464.0,-3.4,757.7,2.096
2024-02-26 02:00:00,165.19,11117.9,-9.9,753.7,2.1
2024-02-26 03:00:00,158.48,11164.5,-13.2,794.7,2.102
2024-02-26 04:00:00,152.58,11078.4,-8.1,734.6,2.088
2024-02-26 05:00:00,126.63,11040.1,-10.7,844.4,2.054
2024-02-26 06:00:00,128.65,11281.9,-10.3,959.8,2.086
2024-02-26 07:00:00,126.63,11174.2,-6.8,961.0,2.076
2024-02-26 08:00:00,133.42,11474.5,-11.2,1052.4,2.073
2024-02-26 09:00:00,113.94,11230.7,-4.9,1119.3,2.09
2024-02-26 10:00:00,71.8,10334.4,1.0,1145.7,2.095
2024-02-26 11:00:00,78.62,10617.9,-2.1,1169.5,2.074
2024-02-26 12:00:00,138.99,11466.1,-3.6,1067.8,2.056
2024-02-26 13:00:00,112.47,11118.5,-3.2,1137.7,2.069
2024-02-26 14:00:00,102.47,10948.7,-2.4,1089.0,2.078
2024-02-26 15:00:00,89.4,10888.1,-1.8,1197.0,2.071
2024-02-26 16:00:00,89.63,10904.5,-2.3,1260.7,2.07
2024-02-26 17:00:00,77.85,10376.6,1.1,1176.3,2.071
2024-02-26 18:00:00,105.37,11056.1,-7.7,1173.0,2.074
2024-02-26 19:00:00,95.45,10787.6,-0.9,1266.1,2.081
2024-02-26 20:00:00,101.94,10929.3,-5.8,1251.0,2.075
2024-02-26 21:00:00,109.06,10875.3,-4.9,1312.9,2.085
2024-02-26 22:00:00,164.16,11735.1,-10.7,1330.8,2.094
2024-02-26 23:00:00,105.91,10865.2,-4.5,1273.8,2.107
2024-02-27 00:00:00,120.81,10997.7,-5.6,1222.0,2.119
2024-02-27 01:00:00,120.36,11062.4,-7.3,1148.6,2.13
2024-02-27 02:00:00,168.88,11545.6,-15.2,1084.9,2.123
2024-02-27 03:00:00,140.65,10967.1,-8.3,1004.4,2.121
2024-02-27 04:00:00,147.5,11335.4,-9.4,1064.2,2.109
2024-02-27 05:00:00,145.53,11499.0,-15.0,1092.8,2.112
2024-02-27 06:00:00,104.21,10893.4,-9.4,1081.4,2.1
2024-02-27 07:00:00,117.26,11000.7,-7.2,1000.0,2.107
2024-02-27 08:00:00,100.59,10911.9,-5.4,1013.1,2.125
2024-02-27 09:00:00,102.94,10918.8,-5.3,1123.7,2.125
2024-02-27 10:00:00,105.77,10985.2,-3.7,1126.4,2.116
2024-02-27 11:00:00,95.38,10771.6,1.1,1093.5,2.124
2024-02-27 12:00:00,102.44,10757.6,1.4,919.6,2.139
2024-02-27 13:00:00,142.67,11377.1,-10.1,953.7,2.128
2024-02-27 14:00:00,101.52,10898.3,-1.9,1011.3,2.13
2024-02-27 15:00:00,83.89,10470.2,-1.3,976.9,2.135
2024-02-27 16:00:00,144.06,11271.4,-6.2,844.6,2.13
2024-02-27 17:00:00,121.9,10938.1,-1.2,805.8,2.138
2024-02-27 18:00:00,99.36,10515.7,1.5,783.9,2.114
2024-02-27 19:00:00,153.01,11169.6,-6.6,753.6,2.119
2024-02-27 20:00:00,151.84,11046.6,-3.5,634.3,2.146
2024-02-27 21:00:00,190.79,11394.7,-8.6,559.7,2.154
2024-02-27 22:00:00,189.7,11281.2,-9.1,555.7,2.155
2024-02-27 23:00:00,175.63,10933.7,-3.9,489.3,2.136
2024-02-28 00:00:00,208.68,11402.8,-10.8,428.7,2.131
2024-02-28 01:00:00,179.35,11035.3,-8.6,442.8,2.136
2024-02-28 02:00:00,214.64,11562.1,-16.1,511.9,2.137
2024-02-28 03:00:00,130.31,10760.4,-5.0,652.7,2.119
2024-02-28 04:00:00,165.21,11267.9,-8.7,686.6,2.122
2024-02-28 05:00:00,134.51,10884.4,-10.5,701.6,2.11
2024-02-28 06:00:00,142.77,11162.8,-7.4,662.1,2.101
2024-02-28 07:00:00,158.43,11305.7,-12.4,756.2,2.114
2024-02-28 08:00:00,119.48,11003.0,-3.4,872.1,2.111
2024-02-28 09:00:00,121.32,10890.0,-6.6,724.1,2.101
2024-02-28 10:00:00,128.24,10981.1,-4.9,816.9,2.086
2024-02-28 11:00:00,121.73,10982.2,-4.6,873.5,2.076
2024-02-28 12:00:00,116.48,11030.5,-3.8,908.6,2.068
2024-02-28 13:00:00,93.5,10529.5,0.8,751.1,2.08
2024-02-28 14:00:00,132.45,10892.5,-0.0,752.1,2.08
2024-02-28 15:00:00,92.54,10380.2,1.3,809.6,2.098
2024-02-28 16:00:00,127.33,10713.2,-0.8,670.7,2.08
2024-02-28 17:00:00,99.32,10489.4,0.2,696.7,2.1
2024-02-28 18:00:00,145.73,11106.9,-3.4,658.6,2.098
2024-02-28 19:00:00,108.54,10633.6,3.6,693.2,2.094
2024-02-28 20:00:00,172.24,11315.9,-9.0,577.8,2.091
2024-02-28 21:00:00,155.23,11079.6,-1.8,654.2,2.125
2024-02-28 22:00:00,154.24,10785.6,-2.8,603.4,2.117
2024-02-28 23:00:00,191.37,11359.6,-10.7,610.8,2.148
2024-02-29 00:00:00,148.45,10776.4,-2.3,683.3,2.161
